,Unnamed: 0,Unnamed: 0.1,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified
1295,1305.0,2206.0,8.19457283511853e+17,link road from M3 J2 westbound to M25 J12 anti-clockwise | Accident https://t.co/iAoD19c3le,2017-01-12T08:13:35.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
1297,1307.0,2209.0,8.194579577002066e+17,link road from M3 J2 westbound to M25 J12 anti-clockwise | Accident https://t.co/uv1qVyGDYF Thx 2 HW England,2017-01-12T08:16:16.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
1298,1308.0,2210.0,8.194584126227128e+17,link road from M3 J2 westbound to M25 J12 anti-clockwise | Anti-Clockwise | Accident,2017-01-12T08:18:05.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
1299,1309.0,2211.0,8.19458960801534e+17,link road from M3 J2 westbound to M25 J12 anti-clockwise | Anti-Clockwise | Accident #Transport https://t.co/HS0inJkrhq,2017-01-12T08:20:15.000Z,2554490172.0,Transport News UK,Find your latest Transport news with just one click. Dont miss out on anything happening in your profession!,1144.0,0.0
1300,1310.0,2212.0,8.194591954686484e+17,#M25 anti-clockwise within J13 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-12T08:21:11.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
1306,1316.0,2218.0,8.194606990008033e+17,#M25 anti-clockwise between J14 and J13 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-12T08:27:10.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
1308,1318.0,2220.0,8.194611089520804e+17,#M25 Heavey clockwise between J7 M23 and J8 Reigate.,2017-01-12T08:28:47.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
1310,1320.0,2222.0,8.19461451563864e+17,#M25 J26 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-12T08:30:09.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
1311,1321.0,2224.0,8.194616545010647e+17,TRAVEL Heavy traffic due to earlier broken down vehicle on M25 clockwise between Cobham Services and J10 A3 (Wisley Interchange).,2017-01-12T08:30:57.000Z,67332739.0,BBC Radio Surrey,Tune in to BBC Radio Surrey across  #Surrey & NE #Hampshire on 104/104.6FM/ Online/ DAB/ Freeview 722/ Smart phone & speaker.,60807.0,1.0
1312,1322.0,2225.0,8.194616545807565e+17,TRAVEL Heavy traffic due to earlier broken down vehicle on M25 clockwise between Cobham Services and J10 A3 (Wisley Interchange).,2017-01-12T08:30:57.000Z,362375284.0,BBC Radio Surrey Travel,Official travel news feed for #Surrey from @BBCSurrey: BBC Radio Surrey 104/104.6FM Digital Online and Freeview 722 with Surrey County Council and partners.,40778.0,0.0
1315,1325.0,2228.0,8.194623420606874e+17,"TRAVEL: M25 anticlockwise lane re-opened on entry slip road, accident cleared at J12 M3. https://t.co/RmhHfOOVss",2017-01-12T08:33:41.000Z,23930762.0,Greatest Hits Radio Surrey & East Hampshire,The biggest songs of the 70s 80s and 90s played by presenters you know and love. Listen on your radio mobile or on your smart speaker.,62108.0,0.0
1316,1326.0,2229.0,8.194629647345213e+17,#M25 anti-clockwise within J14 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-12T08:36:10.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
1319,1329.0,2234.0,8.194683328646636e+17,"M25 : Queueing traffic anticlockwise between J25, Enfield and J24, Potters Bar - after problems earlier at J23",2017-01-12T08:57:30.000Z,20258343.0,5 live Travel,"BBC Radio 5 live's travel team with national travel updates for the UK.
Listen online via http://t.co/DMJqiz8E",3795.0,0.0
1320,1330.0,2235.0,8.194690133444608e+17,#M25 J21A anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-12T09:00:12.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
1321,1331.0,2236.0,8.194705121620951e+17,#M25 J22 anti-clockwise exit | Congestion https://t.co/nFJUhnOIa6,2017-01-12T09:06:09.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
1322,1332.0,2237.0,8.194705585763942e+17,#M25 J22 anti-clockwise exit | Congestion https://t.co/TNcUGPUWsR Thx 2 HW England,2017-01-12T09:06:20.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
1323,1333.0,2239.0,8.19472021239251e+17,#M25 J22 anti-clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-12T09:12:09.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
1324,1334.0,2241.0,8.194728115971686e+17,link road from #M25 J19 clockwise exit to A41 roundabout | Clockwise | Road Works | Hertfordshire https://t.co/bo2h3La9ew #east #uktraffic,2017-01-12T09:15:18.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
1327,1337.0,2247.0,8.194757955928105e+17,#M25 J2 anti-clockwise access - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-12T09:27:09.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
1328,1338.0,2248.0,8.194757967503852e+17,#M25 J2 anti-clockwise access - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-12T09:27:09.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
1330,1340.0,2250.0,8.19476613461119e+17,#M25 anti-clockwise within J17 | Anti-Clockwise | Road Works | Hertfordshire https://t.co/jfTQTyqJMi #east #uktraffic,2017-01-12T09:30:24.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
1335,1345.0,2263.0,8.194803299080643e+17,#M25 J30 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-12T09:45:10.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
1336,1346.0,2264.0,8.194803308433326e+17,#M25 J30 anti-clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-12T09:45:10.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
1342,1352.0,2289.0,8.194976690389852e+17,M25 clockwise between J9 and J10 | Clockwise | Vehicle Recovery,2017-01-12T10:54:04.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
1343,1353.0,2291.0,8.194984239509996e+17,#M25 clockwise between J9 and J10 - Vehicle Recovery - Full details at https://t.co/l5EmoAw0RN,2017-01-12T10:57:04.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
1344,1354.0,2292.0,8.194984249031066e+17,#M25 clockwise between J9 and J10 - Vehicle Recovery - Full details at https://t.co/LwI3prBa31,2017-01-12T10:57:04.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
1345,1355.0,2293.0,8.194986881039237e+17,M25 clockwise between J9 and J10 | Vehicle Recovery https://t.co/92WAVqSsP3,2017-01-12T10:58:07.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
1346,1356.0,2294.0,8.194995117772923e+17,M25 clockwise between J9 and J10 | Vehicle Recovery https://t.co/agPmwR8z2z Thx 2 HW England,2017-01-12T11:01:23.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
1347,1357.0,2298.0,8.195010656032031e+17,M25 clockwise between J9 and J10 | Clockwise | Vehicle Recovery https://t.co/uFNV1fHbhC,2017-01-12T11:07:34.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
1348,1358.0,2302.0,8.19501914371031e+17,#M25 One lane blocked and heavy traffic due to broken down lorry on M25 clockwise at J9 A243 / A245 (Leatherhead). https://t.co/DDkOnUcArO,2017-01-12T11:10:56.000Z,2427482071.0,Sussex News,We’ve moved. You can still find the latest news for Sussex & Surrey here @HeartSouthNews.,4975.0,0.0
1351,1361.0,2315.0,8.195067242771292e+17,link road from A21 northbound to M25 J5 clockwise | Clockwise | Road Works,2017-01-12T11:30:03.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
1355,1365.0,2328.0,8.195090063391662e+17,South East Traffic link road from A21 northbound to M25 J5 clockwise | Clockwise | Road Works https://t.co/na3I6U6lpi Drive Safe All,2017-01-12T11:39:07.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
1356,1366.0,2330.0,8.195091209107702e+17,Eastern Traffic M25 clockwise within J20 | Clockwise | Road Works https://t.co/SXPDd8mcMO Drive Safe All,2017-01-12T11:39:34.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
1357,1367.0,2331.0,8.195091225633833e+17,Eastern Traffic M25 clockwise between J20 and J21 | Clockwise | Road Works https://t.co/0KKyhMHSbi Drive Safe All,2017-01-12T11:39:35.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
1358,1368.0,2336.0,8.195095101547479e+17,link road from A21 northbound to M25 J5 clockwise | Clockwise | Road Works https://t.co/68C1Ni40hB,2017-01-12T11:41:07.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
1361,1371.0,2346.0,8.195199590133432e+17,M25 clockwise between J5 and J6 | Clockwise | Vehicle Recovery,2017-01-12T12:22:38.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
1362,1372.0,2348.0,8.195207083886264e+17,M25 clockwise between J5 and J6 | Vehicle Recovery https://t.co/FAzEROvuYR,2017-01-12T12:25:37.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
1363,1373.0,2349.0,8.195210721566065e+17,#M25 clockwise between J5 and J6 - Vehicle Recovery - Full details at https://t.co/l5EmoAw0RN,2017-01-12T12:27:04.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
1364,1374.0,2350.0,8.195210731799511e+17,#M25 clockwise between J5 and J6 - Vehicle Recovery - Full details at https://t.co/LwI3prBa31,2017-01-12T12:27:04.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
1365,1375.0,2353.0,8.195221695123579e+17,M25 clockwise between J5 and J6 | Vehicle Recovery https://t.co/spDYliT426 Thx 2 HW England,2017-01-12T12:31:25.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
1366,1376.0,2354.0,8.19525726164521e+17,M25 clockwise between J5 and J6 | Clockwise | Vehicle Recovery https://t.co/hdEttSXmsX,2017-01-12T12:45:33.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
1367,1377.0,2368.0,8.195414810610442e+17,#M11 southbound within J6 before M25 J27 clockwise access | Southbound | Road Works | Essex https://t.co/xeVaxKAu8m #east #uktraffic,2017-01-12T13:48:10.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
1368,1378.0,2382.0,8.195636112195953e+17,Eastern Traffic M25 anti-clockwise between J18 and J17 | Anti-Clockwise | Road Works https://t.co/H1g57PK6Uu Drive Safe All,2017-01-12T15:16:06.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
1369,1379.0,2383.0,8.195636129853604e+17,Eastern Traffic M25 clockwise between J16 and J17 | Clockwise | Road Works https://t.co/ubd0XKflKb Drive Safe All,2017-01-12T15:16:06.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
1370,1380.0,2384.0,8.195636143275786e+17,Eastern Traffic link road from M1 J6A southbound to M25 J21 anti-clockwise | Anti-Clockwise | Road… https://t.co/DDGVyQ19Tq Drive Safe All,2017-01-12T15:16:07.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
1371,1381.0,2385.0,8.195636156990956e+17,Eastern Traffic M25 clockwise between J26 and J27 | Clockwise | Road Works https://t.co/y2FBA9Rotk Drive Safe All,2017-01-12T15:16:07.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
1373,1383.0,2387.0,8.195638533861622e+17,M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works,2017-01-12T15:17:04.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
1374,1384.0,2389.0,8.195644298429768e+17,#M25 clockwise between J22 and J23 | Clockwise | Road Works | Hertfordshire https://t.co/e6qDyxS88t #east #uktraffic,2017-01-12T15:19:21.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
1375,1385.0,2390.0,8.195644367006638e+17,#M25 clockwise at the Clacket Lane services slip road between J5 and J6 | Clockwise | Road Works | Surre https://t.co/QXiWQf9j7L #uktraffic,2017-01-12T15:19:23.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
1378,1388.0,2394.0,8.195650461413089e+17,South East Traffic M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works https://t.co/DhJpaPYIj2 Drive Safe All,2017-01-12T15:21:48.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
1380,1390.0,2397.0,8.195656302946345e+17,M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works https://t.co/o5cBvgqjvm,2017-01-12T15:24:07.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
